Problem,Problem Type,Algorithm,Population Size,Constraints Number,Objectives Number,Archive Size,Mutation Type,Crossover Rate,Crossover Type,Number of Generations,Decision Variables Number,Reference Point,Execution Time,Hypervolume,Mutation Rate
CSI,Engineering,CMOEA/D-DMA,300,10,3,8,Polynomial,0.8283,SBX,1000,7,[37.71879682  4.03870003 12.6350541 ],70.6101,0.667324,0.895506
CSI,Engineering,CMOEA/D-DMA,200,10,3,4,Polynomial,0.8588,SBX,150,7,[39.35566695  4.02829761 12.65227644],5.4477,0.665297,0.686913
CSI,Engineering,CMOEA/D-DMA,100,10,3,6,Polynomial,0.8791,SBX,500,7,[29.63870899  4.01360731 12.60793987],5.9287,0.569130,0.367506
CSI,Engineering,CMOEA/D-DMA,400,10,3,8,Polynomial,0.7309,SBX,150,7,[37.74790385  4.02906263 12.64683021],18.4867,0.654951,0.244536
CSI,Engineering,CMOEA/D-DMA,200,10,3,1,Polynomial,0.9989,SBX,50,7,[30.40308524  4.00897165 12.55338256],1.9128,0.648704,0.535867
CSI,Engineering,CMOEA/D-DMA,500,10,3,8,Polynomial,0.9090,SBX,150,7,[34.59315797  4.01434645 12.6369675 ],28.2829,0.548065,0.423433
CSI,Engineering,CMOEA/D-DMA,300,10,3,2,Polynomial,0.7428,SBX,50,7,[32.7652013   4.01574462 12.51738779],3.7759,0.459137,0.236112
CSI,Engineering,CMOEA/D-DMA,400,10,3,8,Polynomial,0.7412,SBX,500,7,[43.5623061   4.03244694 12.63332353],57.6162,0.704591,0.161500
CSI,Engineering,CMOEA/D-DMA,100,10,3,4,Polynomial,0.8907,SBX,100,7,[35.6396404   4.02940111 12.59021094],1.2620,0.627785,0.366974
CSI,Engineering,CMOEA/D-DMA,500,10,3,4,Polynomial,0.9408,SBX,500,7,[40.71742375  4.03855086 12.68133559],85.7890,0.600668,0.636684
CSI,Engineering,CMOEA/D-DMA,300,10,3,1,Polynomial,0.8185,SBX,50,7,[30.27312395  4.01765759 12.51628753],3.8071,0.701700,0.532998
CSI,Engineering,CMOEA/D-DMA,100,10,3,6,Polynomial,0.9936,SBX,150,7,[32.5104737   4.01096085 12.48946721],1.8916,0.543779,0.435912
CSI,Engineering,CMOEA/D-DMA,500,10,3,8,Polynomial,0.9220,SBX,500,7,[44.16264412  4.03811211 12.70110145],88.5100,0.685160,0.592766
CSI,Engineering,CMOEA/D-DMA,400,10,3,6,Polynomial,0.9053,SBX,1000,7,[34.1277803   4.01818353 12.63524531],112.5177,0.676136,0.199041
CSI,Engineering,CMOEA/D-DMA,300,10,3,1,Polynomial,0.9745,SBX,500,7,[28.14066178  4.00542361 12.50308805],32.1907,0.483871,0.267962
CSI,Engineering,CMOEA/D-DMA,200,10,3,2,Polynomial,0.8404,SBX,150,7,[33.90433327  4.01501186 12.63255573],5.1786,0.469323,0.249082
CSI,Engineering,CMOEA/D-DMA,500,10,3,2,Polynomial,0.9618,SBX,300,7,[31.67265937  4.02094802 12.56030368],50.9478,0.672235,0.454154
CSI,Engineering,CMOEA/D-DMA,300,10,3,2,Polynomial,0.7176,SBX,50,7,[33.96222732  4.02923165 12.61601049],3.7243,0.657674,0.132533
CSI,Engineering,CMOEA/D-DMA,100,10,3,6,Polynomial,0.7220,SBX,1000,7,[27.89836693  4.01517122 12.6006149 ],11.4941,0.483022,0.127868
CSI,Engineering,CMOEA/D-DMA,300,10,3,4,Polynomial,0.9510,SBX,100,7,[35.72993416  4.02124299 12.61685648],7.2811,0.584939,0.199848
CSI,Engineering,CMOEA/D-DMA,300,10,3,1,Polynomial,0.7465,SBX,150,7,[37.01978078  4.01928629 12.67175837],10.4025,0.691705,0.721124
CSI,Engineering,CMOEA/D-DMA,100,10,3,2,Polynomial,0.7286,SBX,150,7,[33.23087016  4.0231898  12.59286934],1.7786,0.647463,0.384913
CSI,Engineering,CMOEA/D-DMA,300,10,3,1,Polynomial,0.9447,SBX,50,7,[28.64471881  4.00828015 12.48541403],3.8886,0.611533,0.331810
CSI,Engineering,CMOEA/D-DMA,300,10,3,4,Polynomial,0.8569,SBX,300,7,[39.93700543  4.0137157  12.61187919],20.3905,0.660699,0.220555
CSI,Engineering,CMOEA/D-DMA,200,10,3,2,Polynomial,0.8254,SBX,1000,7,[44.01743803  4.03915014 12.70018   ],32.9902,0.592867,0.572673
CSI,Engineering,CMOEA/D-DMA,200,10,3,1,Polynomial,0.7635,SBX,500,7,[27.30260593  4.0058628  12.52815257],16.3091,0.360020,0.465687
CSI,Engineering,CMOEA/D-DMA,500,10,3,6,Polynomial,0.7109,SBX,100,7,[38.23568146  4.02957736 12.62808538],18.9865,0.644239,0.921411
CSI,Engineering,CMOEA/D-DMA,200,10,3,4,Polynomial,0.8536,SBX,1000,7,[42.93317885  4.0385718  12.6332097 ],34.2923,0.601271,0.639995
CSI,Engineering,CMOEA/D-DMA,400,10,3,1,Polynomial,0.7624,SBX,150,7,[39.44744804  4.04021545 12.65020081],17.3477,0.671023,0.354569
CSI,Engineering,CMOEA/D-DMA,400,10,3,2,Polynomial,0.8028,SBX,100,7,[28.52985189  4.00776141 12.50756006],12.0604,0.623059,0.656288
CSI,Engineering,CMOEA/D-DMA,100,10,3,6,Polynomial,0.7542,SBX,1000,7,[32.27556129  4.00406024 12.52690831],11.7472,0.656311,0.350779
CSI,Engineering,CMOEA/D-DMA,400,10,3,6,Polynomial,0.9283,SBX,150,7,[31.64493843  4.01115279 12.60766834],18.2330,0.808039,0.388321
CSI,Engineering,CMOEA/D-DMA,100,10,3,8,Polynomial,0.8609,SBX,50,7,[27.86770995  4.00429374 12.53556786],0.7264,0.612078,0.902725
CSI,Engineering,CMOEA/D-DMA,300,10,3,2,Polynomial,0.8475,SBX,1000,7,[32.54704801  4.01549888 12.63028004],65.3427,0.674853,0.273927
CSI,Engineering,CMOEA/D-DMA,200,10,3,6,Polynomial,0.7509,SBX,50,7,[35.1350007   4.01508991 12.55555582],2.0231,0.696604,0.312180
CSI,Engineering,CMOEA/D-DMA,400,10,3,2,Polynomial,0.9769,SBX,500,7,[31.50122531  4.01781799 12.5396254 ],55.4711,0.676710,0.095665
CSI,Engineering,CMOEA/D-DMA,400,10,3,8,Polynomial,0.9163,SBX,1000,7,[44.10181065  4.04044618 12.69163505],116.7938,0.738585,0.681197
CSI,Engineering,CMOEA/D-DMA,500,10,3,1,Polynomial,0.8339,SBX,300,7,[41.82282472  4.01958841 12.69832542],50.4022,0.717279,0.212775
CSI,Engineering,CMOEA/D-DMA,200,10,3,6,Polynomial,0.9448,SBX,50,7,[33.99135927  4.03621074 12.52577878],2.0608,0.632689,0.910044
CSI,Engineering,CMOEA/D-DMA,400,10,3,8,Polynomial,0.7935,SBX,150,7,[36.88446063  4.02100436 12.60910401],18.6359,0.638582,0.668860
CSI,Engineering,CMOEA/D-DMA,200,10,3,1,Polynomial,0.8953,SBX,300,7,[33.5675038   4.01049108 12.60185081],10.1833,0.602003,0.580240
CSI,Engineering,CMOEA/D-DMA,300,10,3,1,Polynomial,0.7341,SBX,300,7,[37.27821282  4.01860732 12.59505403],20.1585,0.686659,0.726738
CSI,Engineering,CMOEA/D-DMA,200,10,3,1,Polynomial,0.9033,SBX,1000,7,[33.26863113  4.01345236 12.6358352 ],33.7928,0.540035,0.957140
CSI,Engineering,CMOEA/D-DMA,400,10,3,2,Polynomial,0.9015,SBX,500,7,[29.77317829  4.01310928 12.55680069],56.5732,0.557297,0.790235
CSI,Engineering,CMOEA/D-DMA,200,10,3,2,Polynomial,0.9666,SBX,1000,7,[36.98650607  4.01735977 12.60578923],33.8679,0.764052,0.769295
CSI,Engineering,CMOEA/D-DMA,400,10,3,8,Polynomial,0.7073,SBX,1000,7,[43.48187418  4.04044838 12.66163297],113.1864,0.665397,0.177863
CSI,Engineering,CMOEA/D-DMA,100,10,3,2,Polynomial,0.8197,SBX,150,7,[29.17175197  4.01201984 12.52574623],1.7910,0.623825,0.275603
CSI,Engineering,CMOEA/D-DMA,100,10,3,6,Polynomial,0.9282,SBX,150,7,[32.41757379  4.0249246  12.59276085],1.8157,0.352747,0.121459
CSI,Engineering,CMOEA/D-DMA,300,10,3,2,Polynomial,0.9330,SBX,100,7,[42.72292301  4.03548709 12.67374612],7.2996,0.668172,0.839434
CSI,Engineering,CMOEA/D-DMA,400,10,3,6,Polynomial,0.7188,SBX,300,7,[44.31632776  4.04039387 12.6514107 ],35.1496,0.632748,0.740206
TBTD,Engineering,CMOEA/D-DMA,400,3,2,1,Polynomial,0.9511,SBX,500,3,N/A,70.2535,0.000000,0.445017
TBTD,Engineering,CMOEA/D-DMA,300,3,2,2,Polynomial,0.7371,SBX,100,3,N/A,8.6755,0.000000,0.778855
TBTD,Engineering,CMOEA/D-DMA,500,3,2,8,Polynomial,0.9502,SBX,300,3,N/A,62.5945,0.000000,0.437555
TBTD,Engineering,CMOEA/D-DMA,200,3,2,4,Polynomial,0.9106,SBX,100,3,N/A,4.4863,0.000000,0.462589
TBTD,Engineering,CMOEA/D-DMA,400,3,2,2,Polynomial,0.7106,SBX,1000,3,N/A,139.6748,0.000000,0.965464
TBTD,Engineering,CMOEA/D-DMA,200,3,2,1,Polynomial,0.9711,SBX,1000,3,N/A,43.8290,0.000000,0.315313
TBTD,Engineering,CMOEA/D-DMA,400,3,2,1,Polynomial,0.7022,SBX,1000,3,N/A,138.5255,0.000000,0.258099
TBTD,Engineering,CMOEA/D-DMA,500,3,2,8,Polynomial,0.8362,SBX,1000,3,N/A,206.8777,0.000000,0.377224
TBTD,Engineering,CMOEA/D-DMA,400,3,2,4,Polynomial,0.9737,SBX,100,3,N/A,14.2453,0.000000,0.223035
TBTD,Engineering,CMOEA/D-DMA,200,3,2,6,Polynomial,0.8614,SBX,150,3,N/A,6.4948,0.000000,0.051808
TBTD,Engineering,CMOEA/D-DMA,400,3,2,1,Polynomial,0.9341,SBX,1000,3,N/A,140.6761,0.000000,0.823025
TBTD,Engineering,CMOEA/D-DMA,100,3,2,2,Polynomial,0.8368,SBX,50,3,N/A,0.8169,0.000000,0.513587
TBTD,Engineering,CMOEA/D-DMA,100,3,2,2,Polynomial,0.8319,SBX,1000,3,N/A,16.0391,0.000000,0.515007
TBTD,Engineering,CMOEA/D-DMA,400,3,2,1,Polynomial,0.9667,SBX,500,3,N/A,70.1101,0.000000,0.381577
TBTD,Engineering,CMOEA/D-DMA,500,3,2,2,Polynomial,0.7577,SBX,150,3,N/A,31.9328,0.000000,0.701110
TBTD,Engineering,CMOEA/D-DMA,300,3,2,1,Polynomial,0.7008,SBX,100,3,N/A,8.5468,0.000000,0.294586
TBTD,Engineering,CMOEA/D-DMA,500,3,2,2,Polynomial,0.7352,SBX,300,3,N/A,61.5110,0.000000,0.079227
TBTD,Engineering,CMOEA/D-DMA,500,3,2,6,Polynomial,0.9992,SBX,500,3,N/A,104.0086,0.000000,0.832890
TBTD,Engineering,CMOEA/D-DMA,400,3,2,6,Polynomial,0.9974,SBX,100,3,N/A,14.5605,0.000000,0.842112
TBTD,Engineering,CMOEA/D-DMA,500,3,2,2,Polynomial,0.8244,SBX,150,3,N/A,32.1244,0.000000,0.824651
TBTD,Engineering,CMOEA/D-DMA,200,3,2,8,Polynomial,0.7986,SBX,1000,3,N/A,43.9095,0.000000,0.407256
TBTD,Engineering,CMOEA/D-DMA,500,3,2,6,Polynomial,0.8792,SBX,500,3,N/A,105.3541,0.000000,0.807531
TBTD,Engineering,CMOEA/D-DMA,500,3,2,1,Polynomial,0.7285,SBX,1000,3,N/A,203.0486,0.000000,0.054142
TBTD,Engineering,CMOEA/D-DMA,100,3,2,6,Polynomial,0.7659,SBX,500,3,N/A,7.9006,0.000000,0.275676
TBTD,Engineering,CMOEA/D-DMA,200,3,2,8,Polynomial,0.9091,SBX,300,3,N/A,13.4978,0.000000,0.958947
TBTD,Engineering,CMOEA/D-DMA,500,3,2,8,Polynomial,0.7874,SBX,500,3,N/A,103.0179,0.000000,0.389307
TBTD,Engineering,CMOEA/D-DMA,100,3,2,6,Polynomial,0.8835,SBX,150,3,N/A,2.4515,0.000000,0.757008
TBTD,Engineering,CMOEA/D-DMA,100,3,2,1,Polynomial,0.8975,SBX,100,3,N/A,1.5700,0.000000,0.099698
TBTD,Engineering,CMOEA/D-DMA,100,3,2,2,Polynomial,0.8234,SBX,1000,3,N/A,15.8915,0.000000,0.244716
TBTD,Engineering,CMOEA/D-DMA,200,3,2,8,Polynomial,0.9689,SBX,500,3,N/A,21.9195,0.000000,0.036303
TBTD,Engineering,CMOEA/D-DMA,400,3,2,4,Polynomial,0.7524,SBX,300,3,N/A,43.0008,0.000000,0.907463
TBTD,Engineering,CMOEA/D-DMA,400,3,2,1,Polynomial,0.9941,SBX,300,3,N/A,43.0646,0.000000,0.585701
TBTD,Engineering,CMOEA/D-DMA,500,3,2,8,Polynomial,0.9562,SBX,50,3,N/A,11.2212,0.000000,0.577772
TBTD,Engineering,CMOEA/D-DMA,500,3,2,1,Polynomial,0.8901,SBX,50,3,N/A,11.1749,0.000000,0.581201
TBTD,Engineering,CMOEA/D-DMA,400,3,2,6,Polynomial,0.7460,SBX,500,3,N/A,69.0878,0.000000,0.158651
TBTD,Engineering,CMOEA/D-DMA,500,3,2,1,Polynomial,0.9446,SBX,50,3,N/A,11.0332,0.000000,0.059317
TBTD,Engineering,CMOEA/D-DMA,100,3,2,4,Polynomial,0.8865,SBX,300,3,N/A,4.6440,0.000000,0.045025
TBTD,Engineering,CMOEA/D-DMA,300,3,2,1,Polynomial,0.7902,SBX,50,3,N/A,4.4472,0.000000,0.721995
TBTD,Engineering,CMOEA/D-DMA,100,3,2,1,Polynomial,0.9738,SBX,300,3,N/A,4.8496,0.000000,0.493841
TBTD,Engineering,CMOEA/D-DMA,200,3,2,1,Polynomial,0.9244,SBX,150,3,N/A,6.7542,0.000000,0.892947
TBTD,Engineering,CMOEA/D-DMA,300,3,2,8,Polynomial,0.7687,SBX,100,3,N/A,8.6684,0.000000,0.058245
TBTD,Engineering,CMOEA/D-DMA,400,3,2,1,Polynomial,0.9680,SBX,50,3,N/A,7.3839,0.000000,0.504124
TBTD,Engineering,CMOEA/D-DMA,300,3,2,6,Polynomial,0.8184,SBX,1000,3,N/A,85.8492,0.000000,0.982838
TBTD,Engineering,CMOEA/D-DMA,400,3,2,4,Polynomial,0.8681,SBX,100,3,N/A,14.1818,0.000000,0.259431
TBTD,Engineering,CMOEA/D-DMA,400,3,2,6,Polynomial,0.7510,SBX,500,3,N/A,70.1193,0.000000,0.225370
TBTD,Engineering,CMOEA/D-DMA,500,3,2,8,Polynomial,0.7849,SBX,300,3,N/A,62.2168,0.000000,0.272981
TBTD,Engineering,CMOEA/D-DMA,500,3,2,2,Polynomial,0.8492,SBX,150,3,N/A,31.3979,0.000000,0.227013
TBTD,Engineering,CMOEA/D-DMA,400,3,2,6,Polynomial,0.8635,SBX,1000,3,N/A,140.9425,0.000000,0.861257
TBTD,Engineering,CMOEA/D-DMA,100,3,2,1,Polynomial,0.8663,SBX,1000,3,N/A,16.5144,0.000000,0.862456
TBTD,Engineering,CMOEA/D-DMA,300,3,2,6,Polynomial,0.8794,SBX,50,3,N/A,4.4564,0.000000,0.613786
TBTD,Engineering,CMOEA/D-DMA,400,3,2,4,Polynomial,0.7515,SBX,150,3,N/A,21.1705,0.000000,0.157793
TBTD,Engineering,CMOEA/D-DMA,400,3,2,1,Polynomial,0.7341,SBX,50,3,N/A,7.2792,0.000000,0.015142
TBTD,Engineering,CMOEA/D-DMA,400,3,2,2,Polynomial,0.8279,SBX,150,3,N/A,21.4700,0.000000,0.495880
TBTD,Engineering,CMOEA/D-DMA,400,3,2,4,Polynomial,0.9763,SBX,50,3,N/A,7.4682,0.000000,0.980040
TBTD,Engineering,CMOEA/D-DMA,500,3,2,1,Polynomial,0.7462,SBX,500,3,N/A,103.0473,0.000000,0.335202
TBTD,Engineering,CMOEA/D-DMA,500,3,2,4,Polynomial,0.7143,SBX,150,3,N/A,31.8282,0.000000,0.672491
TBTD,Engineering,CMOEA/D-DMA,200,3,2,8,Polynomial,0.8721,SBX,150,3,N/A,6.7177,0.000000,0.584805
TBTD,Engineering,CMOEA/D-DMA,300,3,2,4,Polynomial,0.8153,SBX,150,3,N/A,12.7274,0.000000,0.212698
TBTD,Engineering,CMOEA/D-DMA,500,3,2,4,Polynomial,0.8710,SBX,500,3,N/A,103.1335,0.000000,0.119155
TBTD,Engineering,CMOEA/D-DMA,200,3,2,2,Polynomial,0.8658,SBX,1000,3,N/A,44.5958,0.000000,0.803775
TBTD,Engineering,CMOEA/D-DMA,500,3,2,1,Polynomial,0.7667,SBX,150,3,N/A,31.0419,0.000000,0.123306
TBTD,Engineering,CMOEA/D-DMA,400,3,2,2,Polynomial,0.8551,SBX,150,3,N/A,21.1653,0.000000,0.073245
TBTD,Engineering,CMOEA/D-DMA,100,3,2,6,Polynomial,0.7160,SBX,1000,3,N/A,15.5300,0.000000,0.125085
TBTD,Engineering,CMOEA/D-DMA,500,3,2,6,Polynomial,0.7441,SBX,500,3,N/A,103.6264,0.000000,0.912040
TBTD,Engineering,CMOEA/D-DMA,200,3,2,2,Polynomial,0.9692,SBX,150,3,N/A,6.7288,0.000000,0.778132
TBTD,Engineering,CMOEA/D-DMA,500,3,2,8,Polynomial,0.7051,SBX,500,3,N/A,104.6769,0.000000,0.880863
TBTD,Engineering,CMOEA/D-DMA,500,3,2,8,Polynomial,0.7929,SBX,150,3,N/A,31.8698,0.000000,0.909989
TBTD,Engineering,CMOEA/D-DMA,200,3,2,6,Polynomial,0.7132,SBX,1000,3,N/A,43.5751,0.000000,0.229491
TBTD,Engineering,CMOEA/D-DMA,300,3,2,2,Polynomial,0.9296,SBX,150,3,N/A,12.6852,0.000000,0.024797
TBTD,Engineering,CMOEA/D-DMA,300,3,2,4,Polynomial,0.7809,SBX,150,3,N/A,12.8544,0.000000,0.545471
TBTD,Engineering,CMOEA/D-DMA,100,3,2,8,Polynomial,0.8740,SBX,100,3,N/A,1.6173,0.000000,0.677066
TBTD,Engineering,CMOEA/D-DMA,400,3,2,2,Polynomial,0.8299,SBX,300,3,N/A,43.0639,0.000000,0.852340
TBTD,Engineering,CMOEA/D-DMA,400,3,2,8,Polynomial,0.9695,SBX,300,3,N/A,42.3633,0.000000,0.658770
TBTD,Engineering,CMOEA/D-DMA,100,3,2,6,Polynomial,0.7339,SBX,100,3,N/A,1.6411,0.000000,0.856089
TBTD,Engineering,CMOEA/D-DMA,500,3,2,2,Polynomial,0.8682,SBX,500,3,N/A,103.6147,0.000000,0.723587
TBTD,Engineering,CMOEA/D-DMA,500,3,2,1,Polynomial,0.8854,SBX,100,3,N/A,21.3575,0.000000,0.317968
TBTD,Engineering,CMOEA/D-DMA,100,3,2,1,Polynomial,0.9543,SBX,500,3,N/A,8.1426,0.000000,0.781268
TBTD,Engineering,CMOEA/D-DMA,200,3,2,1,Polynomial,0.8197,SBX,150,3,N/A,6.5128,0.000000,0.067092
TBTD,Engineering,CMOEA/D-DMA,100,3,2,2,Polynomial,0.9637,SBX,100,3,N/A,1.6466,0.000000,0.773931
TBTD,Engineering,CMOEA/D-DMA,300,3,2,2,Polynomial,0.7764,SBX,500,3,N/A,42.0945,0.000000,0.037866
TBTD,Engineering,CMOEA/D-DMA,300,3,2,6,Polynomial,0.7996,SBX,300,3,N/A,25.3019,0.000000,0.205579
TBTD,Engineering,CMOEA/D-DMA,200,3,2,6,Polynomial,0.8861,SBX,500,3,N/A,22.5324,0.000000,0.878850
TBTD,Engineering,CMOEA/D-DMA,400,3,2,6,Polynomial,0.7547,SBX,300,3,N/A,41.7402,0.000000,0.400349
TBTD,Engineering,CMOEA/D-DMA,200,3,2,4,Polynomial,0.8943,SBX,50,3,N/A,2.3133,0.000000,0.864809
TBTD,Engineering,CMOEA/D-DMA,300,3,2,6,Polynomial,0.8682,SBX,300,3,N/A,25.3291,0.000000,0.020445
TBTD,Engineering,CMOEA/D-DMA,300,3,2,8,Polynomial,0.9477,SBX,300,3,N/A,25.6097,0.000000,0.398593
TBTD,Engineering,CMOEA/D-DMA,200,3,2,2,Polynomial,0.9467,SBX,300,3,N/A,13.4648,0.000000,0.790556
TBTD,Engineering,CMOEA/D-DMA,100,3,2,1,Polynomial,0.7863,SBX,300,3,N/A,4.6840,0.000000,0.108019
TBTD,Engineering,CMOEA/D-DMA,400,3,2,1,Polynomial,0.7657,SBX,150,3,N/A,21.5008,0.000000,0.820935
TBTD,Engineering,CMOEA/D-DMA,200,3,2,4,Polynomial,0.8821,SBX,150,3,N/A,6.6445,0.000000,0.466813
TBTD,Engineering,CMOEA/D-DMA,100,3,2,8,Polynomial,0.8978,SBX,1000,3,N/A,16.1914,0.000000,0.532786
TBTD,Engineering,CMOEA/D-DMA,200,3,2,6,Polynomial,0.7153,SBX,500,3,N/A,21.5304,0.000000,0.056976
TBTD,Engineering,CMOEA/D-DMA,300,3,2,6,Polynomial,0.9380,SBX,500,3,N/A,42.9771,0.000000,0.776799
TBTD,Engineering,CMOEA/D-DMA,500,3,2,8,Polynomial,0.8148,SBX,100,3,N/A,21.3298,0.000000,0.781719
TBTD,Engineering,CMOEA/D-DMA,200,3,2,1,Polynomial,0.9430,SBX,50,3,N/A,2.2907,0.000000,0.633185
TBTD,Engineering,CMOEA/D-DMA,200,3,2,4,Polynomial,0.8338,SBX,1000,3,N/A,44.5745,0.000000,0.981610
TBTD,Engineering,CMOEA/D-DMA,100,3,2,8,Polynomial,0.9725,SBX,300,3,N/A,4.7715,0.000000,0.367513
TBTD,Engineering,CMOEA/D-DMA,100,3,2,6,Polynomial,0.7985,SBX,300,3,N/A,4.7760,0.000000,0.361229
TBTD,Engineering,CMOEA/D-DMA,300,3,2,4,Polynomial,0.8224,SBX,100,3,N/A,8.6851,0.000000,0.459150
TBTD,Engineering,CMOEA/D-DMA,200,3,2,4,Polynomial,0.9935,SBX,50,3,N/A,2.3121,0.000000,0.993489
WP,Engineering,CMOEA/D-DMA,300,7,5,2,Polynomial,0.7638,SBX,50,3,"[7.37619766e+04 1.45605392e+03 2.90887109e+00 6.34777579e+05
 7.29262959e+03]",6.5844,0.271609,0.283767
WP,Engineering,CMOEA/D-DMA,400,7,5,6,Polynomial,0.9407,SBX,150,3,"[7.35289974e+04 1.46319355e+03 2.84119484e+00 2.35549280e+05
 2.73866998e+04]",25.7474,0.318962,0.312860
WP,Engineering,CMOEA/D-DMA,400,7,5,2,Polynomial,0.9330,SBX,100,3,"[7.35365875e+04 1.45881755e+03 2.84556896e+00 2.51555581e+05
 9.18958755e+03]",15.4912,0.190489,0.676914
WP,Engineering,CMOEA/D-DMA,300,7,5,4,Polynomial,0.7606,SBX,50,3,"[7.38087138e+04 1.46616000e+03 2.91031202e+00 6.48037632e+05
 2.60591667e+04]",4.9140,0.202325,0.542958
WP,Engineering,CMOEA/D-DMA,400,7,5,2,Polynomial,0.8052,SBX,300,3,"[7.41361716e+04 1.46616000e+03 2.97794107e+00 1.69253081e+06
 2.63693231e+04]",42.8316,0.212515,0.767093
WP,Engineering,CMOEA/D-DMA,100,7,5,1,Polynomial,0.9139,SBX,1000,3,"[7.34907707e+04 1.34978281e+03 2.82845525e+00 1.94121576e+05
 2.78550705e+03]",12.1893,0.314476,0.988798
WP,Engineering,CMOEA/D-DMA,200,7,5,2,Polynomial,0.7685,SBX,500,3,"[7.36483124e+04 1.45366308e+03 2.88064588e+00 4.22165552e+05
 6.15992914e+03]",20.3021,0.206423,0.533793
WP,Engineering,CMOEA/D-DMA,400,7,5,1,Polynomial,0.9117,SBX,150,3,"[7.36768350e+04 1.45591380e+03 2.88786145e+00 4.68837605e+05
 7.25082366e+03]",27.5227,0.396075,0.466904
WP,Engineering,CMOEA/D-DMA,400,7,5,8,Polynomial,0.7968,SBX,100,3,"[7.36741952e+04 1.44400144e+03 2.87190375e+00 3.71557687e+05
 3.63927261e+03]",18.5375,0.182430,0.110636
WP,Engineering,CMOEA/D-DMA,500,7,5,4,Polynomial,0.9892,SBX,1000,3,"[7.37911803e+04 1.46616000e+03 2.91499516e+00 6.93019273e+05
 2.67461558e+04]",224.9765,0.408957,0.523657
WP,Engineering,CMOEA/D-DMA,100,7,5,2,Polynomial,0.7796,SBX,300,3,"[7.94038184e+04 1.46217900e+03 3.04340993e+00 4.24186207e+06
 1.41509354e+04]",3.8123,0.272654,0.762119
WP,Engineering,CMOEA/D-DMA,100,7,5,2,Polynomial,0.7012,SBX,500,3,"[7.43355415e+04 1.46616000e+03 3.06411492e+00 5.66646608e+06
 2.70770832e+04]",6.1976,0.191976,0.450881
WP,Engineering,CMOEA/D-DMA,200,7,5,8,Polynomial,0.7235,SBX,1000,3,"[7.35539754e+04 1.44838518e+03 2.85543640e+00 2.91454386e+05
 4.50472189e+03]",38.6638,0.204222,0.917361
WP,Engineering,CMOEA/D-DMA,300,7,5,4,Polynomial,0.9575,SBX,150,3,"[7.34522565e+04 1.46616000e+03 2.82803048e+00 1.92870022e+05
 2.60536716e+04]",13.7795,0.328183,0.432404
WP,Engineering,CMOEA/D-DMA,100,7,5,2,Polynomial,0.7096,SBX,50,3,"[7.35585833e+04 1.43914546e+03 2.84014929e+00 2.31865531e+05
 1.11589413e+04]",0.7121,0.059384,0.692676
WP,Engineering,CMOEA/D-DMA,400,7,5,6,Polynomial,0.9765,SBX,50,3,"[7.35731724e+04 1.31918733e+03 2.85418611e+00 2.86090311e+05
 9.07191618e+03]",9.8538,0.152502,0.045639
WP,Engineering,CMOEA/D-DMA,500,7,5,2,Polynomial,0.8478,SBX,300,3,"[7.35943288e+04 1.44692613e+03 2.86032110e+00 3.13329987e+05
 4.18074148e+03]",65.2029,0.212537,0.305156
WP,Engineering,CMOEA/D-DMA,400,7,5,2,Polynomial,0.8512,SBX,1000,3,"[7.43271373e+04 1.45499754e+03 2.97332736e+00 1.59860842e+06
 6.80977530e+03]",138.4063,0.427735,0.340471
WP,Engineering,CMOEA/D-DMA,500,7,5,8,Polynomial,0.7477,SBX,50,3,"[7.38512273e+04 1.46098134e+03 2.93487039e+00 9.20218313e+05
 1.88747289e+04]",14.7969,0.228434,0.539856
WP,Engineering,CMOEA/D-DMA,200,7,5,6,Polynomial,0.8321,SBX,150,3,"[7.35549997e+04 1.45646864e+03 2.83485921e+00 2.15282207e+05
 7.62285743e+03]",6.3086,0.319138,0.993119
WP,Engineering,CMOEA/D-DMA,400,7,5,4,Polynomial,0.9032,SBX,50,3,"[7.40441085e+04 1.45086715e+03 2.98641350e+00 1.90696401e+06
 5.41361958e+03]",10.8145,0.294459,0.066670
WP,Engineering,CMOEA/D-DMA,100,7,5,4,Polynomial,0.9412,SBX,50,3,"[7.42344473e+04 1.46605577e+03 3.03601719e+00 3.82487958e+06
 2.56598352e+04]",0.8016,0.142835,0.315408
WP,Engineering,CMOEA/D-DMA,200,7,5,4,Polynomial,0.7800,SBX,500,3,"[7.35262096e+04 1.44593390e+03 2.83353795e+00 2.09774267e+05
 3.98170735e+03]",19.1422,0.185482,0.542233
WP,Engineering,CMOEA/D-DMA,400,7,5,6,Polynomial,0.8949,SBX,50,3,"[7.38602962e+04 1.46616000e+03 2.93295851e+00 8.95528478e+05
 2.69455220e+04]",8.9933,0.397894,0.595740
WP,Engineering,CMOEA/D-DMA,200,7,5,2,Polynomial,0.7342,SBX,100,3,"[7.37260414e+04 1.46093814e+03 2.89628866e+00 5.29630928e+05
 1.13947179e+04]",4.2060,0.180806,0.423023
WP,Engineering,CMOEA/D-DMA,400,7,5,1,Polynomial,0.7826,SBX,1000,3,"[7.37747952e+04 1.46062867e+03 2.90878675e+00 6.34009665e+05
 1.11689957e+04]",139.4715,0.306077,0.689799
